portfolio_id,ticker,units,avg_cost_cents,last_price_cents,market_value_zar,valuation_date
PF01655,STXWDM,31547.3837,10492.72,12426.7,3920298.73,2026-07-31
PF01655,ASHGEQ,41244.2984,8012.33,9654.93,3982108.14,2026-07-31
PF01655,MMKT,4445207.9662,99.13,105.93,4708808.8,2026-07-31
PF01656,R2035,2087.1248,7093.47,8746.3,182546.2,2026-07-31
PF01656,R186,1612.1725,10738.56,11088.39,178763.98,2026-07-31
PF01656,STXCLR,4046.0872,5265.21,5663.24,229139.63,2026-07-31
PF01656,MMKT,5836298.2303,92.97,105.93,6182390.72,2026-07-31
PF01657,OMU,9656.0531,1662.54,1573.35,151923.51,2026-07-31
PF01657,BHG,3903.9527,4356.44,4885.43,190724.88,2026-07-31
PF01657,NED,502.7799,31726.61,31885.01,160311.41,2026-07-31
PF01657,EXX,797.0406,19507.6,21952.49,174970.25,2026-07-31
PF01657,DSY,1244.581,16072.28,16065.56,199948.91,2026-07-31
PF01657,WHL,1951.2609,7583.31,8156.52,159154.98,2026-07-31
PF01657,SOL,1660.2385,8068.84,10313.55,171229.53,2026-07-31
PF01657,RDF,13476.1817,575.42,611.54,82412.24,2026-07-31
PF01657,GRT,5150.9997,1411.12,1796.04,92514.02,2026-07-31
PF01657,R2040,6006.558,8351.75,9013.75,541416.12,2026-07-31
PF01657,ASHGEQ,8491.5411,10197.16,9654.93,819852.35,2026-07-31
PF01657,MMKT,136081.6851,105.23,105.93,144151.33,2026-07-31
PF01658,VOD,12463.9807,7357.87,9969.52,1242599.04,2026-07-31
PF01658,SSW,44508.2266,3309.93,3350.29,1491154.66,2026-07-31
PF01658,GRT,19312.8958,1704.44,1796.04,346867.33,2026-07-31
PF01658,R2032,10835.0723,9443.29,10184.61,1103509.85,2026-07-31
PF01658,R2035,12535.3187,7843.51,8746.3,1096376.58,2026-07-31
PF01658,R2030,6795.31,10085.63,10784.05,732809.62,2026-07-31
PF01658,STXWDM,10499.3344,12274.41,12426.7,1304720.78,2026-07-31
PF01658,STX500,8449.558,10799.25,14391.01,1215976.73,2026-07-31
PF01658,MMKT,1395309.6759,112.03,105.93,1478051.54,2026-07-31
PF01659,TBS,980.2042,18261.76,23682.29,232134.79,2026-07-31
PF01659,PRX,12178.9116,1108.86,1506.39,183461.91,2026-07-31
PF01659,VOD,2364.695,7517.96,9969.52,235748.74,2026-07-31
PF01659,CLS,470.9384,43627.72,52705.64,248211.12,2026-07-31
PF01659,SLM,2288.1207,7968.73,9455.43,216351.65,2026-07-31
PF01659,SOL,1683.0521,9647.79,10313.55,173582.42,2026-07-31
PF01659,RDF,323953.4623,621.83,611.54,1981105.0,2026-07-31
PF01659,GRT,154942.3973,1480.58,1796.04,2782827.43,2026-07-31
PF01659,STXCLR,7092.2369,5563.11,5663.24,401650.39,2026-07-31
PF01659,R2030,3622.3039,8185.25,10784.05,390631.06,2026-07-31
PF01659,STXWDM,6338.4588,12631.66,12426.7,787661.25,2026-07-31
PF01659,MMKT,779319.1928,98.39,105.93,825532.82,2026-07-31
PF01660,R2030,4021.7706,8227.14,10784.05,433709.75,2026-07-31
PF01660,R2040,5181.3338,8811.21,9013.75,467032.47,2026-07-31
PF01660,R186,4399.101,9940.92,11088.39,487789.47,2026-07-31
PF01660,MMKT,15181277.9725,94.81,105.93,16081527.76,2026-07-31
PF01661,BHG,3198.0741,3871.05,4885.43,156239.67,2026-07-31
PF01661,AGL,1412.0338,12843.32,14500.23,204748.14,2026-07-31
PF01661,SLM,1916.6969,8163.22,9455.43,181231.94,2026-07-31
PF01661,OMU,8696.7279,1181.44,1573.35,136829.97,2026-07-31
PF01661,NPN,3688.4806,3909.24,3933.75,145095.6,2026-07-31
PF01661,BVT,613.2623,27290.99,26627.01,163293.4,2026-07-31
PF01661,GRT,4489.4197,1728.45,1796.04,80631.77,2026-07-31
PF01661,RDF,15785.4042,601.92,611.54,96534.06,2026-07-31
PF01661,R2032,4097.2832,10765.08,10184.61,417292.31,2026-07-31
PF01661,STXCLR,7781.9381,5627.86,5663.24,440709.83,2026-07-31
PF01661,R2040,3906.0019,6594.88,9013.75,352077.25,2026-07-31
PF01661,STXWDM,2571.4728,9628.8,12426.7,319549.21,2026-07-31
PF01661,ASHGEQ,3934.5029,9545.63,9654.93,379873.5,2026-07-31
PF01661,MMKT,764013.4513,83.44,105.93,809319.45,2026-07-31
PF01662,VOD,25154.0256,8073.42,9969.52,2507735.61,2026-07-31
PF01662,REM,14286.7489,17949.62,21071.22,3010392.29,2026-07-31
PF01662,RDF,29498.7137,553.86,611.54,180396.43,2026-07-31
PF01662,GRT,10203.6539,1720.31,1796.04,183261.71,2026-07-31
PF01662,R2030,449.743,8506.72,10784.05,48500.52,2026-07-31
PF01662,R2035,608.7866,6941.1,8746.3,53246.3,2026-07-31
PF01662,R2040,553.8187,8347.87,9013.75,49919.84,2026-07-31
PF01662,ASHGEQ,18026.2211,9926.86,9654.93,1740419.03,2026-07-31
PF01662,MMKT,230530.5412,111.3,105.93,244201.0,2026-07-31
PF01663,R2040,6395.0433,7521.46,9013.75,576433.22,2026-07-31
PF01663,MMKT,4478187.4172,96.26,105.93,4743743.93,2026-07-31
PF01664,R186,25889.6806,9918.02,11088.39,2870748.76,2026-07-31
PF01664,MMKT,20521716.5759,81.11,105.93,21738654.37,2026-07-31
PF01665,NPN,29566.5277,2837.54,3933.75,1163073.28,2026-07-31
PF01665,APN,4655.6222,21313.85,22726.43,1058056.72,2026-07-31
PF01665,BHG,23757.9004,4879.13,4885.43,1160675.59,2026-07-31
PF01665,BVT,4376.8354,25169.89,26627.01,1165420.4,2026-07-31
PF01665,AGL,8756.6275,14909.01,14500.23,1269731.13,2026-07-31
PF01665,PRX,99120.9567,1332.32,1506.39,1493148.18,2026-07-31
PF01665,GRT,1048295.4268,1679.66,1796.04,18827805.18,2026-07-31
PF01665,R2032,27990.7863,7644.11,10184.61,2850752.42,2026-07-31
PF01665,R186,18473.7733,9649.57,11088.39,2048444.03,2026-07-31
PF01665,STX500,19830.3912,15149.58,14391.01,2853793.58,2026-07-31
PF01665,ASHGEQ,28323.8634,9410.45,9654.93,2734649.18,2026-07-31
PF01665,MMKT,3556391.7054,88.01,105.93,3767285.73,2026-07-31
PF01666,SBK,15279.9517,20663.32,21827.26,3335194.78,2026-07-31
PF01666,WHL,36065.8139,7848.94,8156.52,2941715.32,2026-07-31
PF01666,ANG,4878.0924,48088.39,56307.51,2746732.36,2026-07-31
PF01666,SHP,14621.0299,20261.59,28051.24,4101380.19,2026-07-31
PF01666,APN,18993.3422,20956.04,22726.43,4316508.61,2026-07-31
PF01666,GRT,76239.2699,1478.54,1796.04,1369287.78,2026-07-31
PF01666,RDF,186932.2326,550.33,611.54,1143165.38,2026-07-31
PF01666,R186,68002.027,9601.83,11088.39,7540329.97,2026-07-31
PF01666,R2032,66871.1487,9200.08,10184.61,6810565.7,2026-07-31
PF01666,R2030,61289.2524,10675.82,10784.05,6609463.62,2026-07-31
PF01666,STX500,61197.815,15238.04,14391.01,8806983.68,2026-07-31
PF01666,MMKT,7784196.4449,78.3,105.93,8245799.29,2026-07-31
PF01667,VOD,16331.8492,9815.25,9969.52,1628206.97,2026-07-31
PF01667,ABG,7463.782,17322.54,21379.43,1595714.06,2026-07-31
PF01667,SLM,11361.9494,7519.73,9455.43,1074321.17,2026-07-31
PF01667,STX40,13244.5519,9799.2,10102.33,1338008.34,2026-07-31
PF01667,WHL,19922.8252,7084.91,8156.52,1625009.22,2026-07-31
PF01667,RDF,1381266.2227,551.4,611.54,8446995.46,2026-07-31
PF01667,GRT,649697.0832,1296.35,1796.04,11668819.49,2026-07-31
PF01667,R186,14248.1177,8885.53,11088.39,1579886.86,2026-07-31
PF01667,R2030,16259.5624,8165.75,10784.05,1753439.34,2026-07-31
PF01667,STXCLR,26864.8255,4771.26,5663.24,1521419.54,2026-07-31
PF01667,ASHGEQ,52023.6949,9335.29,9654.93,5022851.32,2026-07-31
PF01667,MMKT,3649559.111,77.14,105.93,3865977.97,2026-07-31
PF01668,AGL,353.4864,10546.49,14500.23,51256.34,2026-07-31
PF01668,CLS,97.6292,49876.14,52705.64,51456.08,2026-07-31
PF01668,SLM,694.5052,8485.47,9455.43,65668.45,2026-07-31
PF01668,REM,268.4168,17024.83,21071.22,56558.7,2026-07-31
PF01668,EXX,274.9523,22913.97,21952.49,60358.88,2026-07-31
PF01668,BHG,1170.1633,3646.49,4885.43,57167.51,2026-07-31
PF01668,INL,236.1099,19382.72,25973.07,61324.99,2026-07-31
PF01668,GRT,1832.5435,1404.99,1796.04,32913.21,2026-07-31
PF01668,RDF,4849.9626,551.02,611.54,29659.46,2026-07-31
PF01668,STXCLR,1584.6032,5008.9,5663.24,89739.88,2026-07-31
PF01668,R186,783.9185,9365.9,11088.39,86923.94,2026-07-31
PF01668,STX500,1961.5036,14699.42,14391.01,282280.17,2026-07-31
PF01668,MMKT,46226.1214,89.26,105.93,48967.33,2026-07-31
PF01669,CPI,108.8706,174657.39,231380.88,251905.85,2026-07-31
PF01669,SOL,2188.6123,8466.88,10313.55,225723.62,2026-07-31
PF01669,OMU,11123.2438,1566.55,1573.35,175007.56,2026-07-31
PF01669,R2040,3614.5636,8644.2,9013.75,325807.73,2026-07-31
PF01669,ASHGEQ,112801.6206,9712.62,9654.93,10890917.51,2026-07-31
PF01669,MMKT,224829.2797,106.64,105.93,238161.66,2026-07-31
PF01670,SSW,10525.5457,2973.95,3350.29,352636.31,2026-07-31
PF01670,SOL,3008.8252,8747.68,10313.55,310316.7,2026-07-31
PF01670,VOD,2594.078,7439.0,9969.52,258617.12,2026-07-31
PF01670,SBK,1071.5956,18373.58,21827.26,233899.95,2026-07-31
PF01670,BHG,4753.4783,4018.5,4885.43,232227.86,2026-07-31
PF01670,PRX,16024.9838,1491.27,1506.39,241398.75,2026-07-31
PF01670,GRT,9158.247,1462.97,1796.04,164485.78,2026-07-31
PF01670,RDF,38768.2864,545.31,611.54,237083.58,2026-07-31
PF01670,R2035,22995.9304,7967.99,8746.3,2011293.06,2026-07-31
PF01670,R2040,19491.7313,8590.68,9013.75,1756935.93,2026-07-31
PF01670,STXCLR,32930.8617,4640.92,5663.24,1864953.73,2026-07-31
PF01670,STX500,5004.7205,13529.66,14391.01,720229.83,2026-07-31
PF01670,STXWDM,6214.2613,11920.03,12426.7,772227.6,2026-07-31
PF01670,MMKT,2703708.5802,90.28,105.93,2864038.5,2026-07-31
PF01671,NED,283.3384,26127.06,31885.01,90342.46,2026-07-31
PF01671,SLM,1121.6711,7782.73,9455.43,106058.83,2026-07-31
PF01671,WHL,1031.7528,6569.63,8156.52,84155.12,2026-07-31
PF01671,VOD,1132.5164,7854.69,9969.52,112906.45,2026-07-31
PF01671,BHG,1987.3368,3570.53,4885.43,97089.95,2026-07-31
PF01671,DSY,623.5527,13450.12,16065.56,100177.23,2026-07-31
PF01671,REM,472.6447,18149.93,21071.22,99592.01,2026-07-31
PF01671,GRT,58139.9908,1662.02,1796.04,1044217.49,2026-07-31
PF01671,RDF,191198.6075,568.38,611.54,1169255.96,2026-07-31
PF01671,R2040,1428.3332,7790.81,9013.75,128746.39,2026-07-31
PF01671,R186,1163.0263,9647.88,11088.39,128960.89,2026-07-31
PF01671,R2030,1203.1666,10720.75,10784.05,129750.09,2026-07-31
PF01671,STXWDM,1403.9301,9894.24,12426.7,174462.18,2026-07-31
PF01671,ASHGEQ,1587.3629,8425.9,9654.93,153258.78,2026-07-31
PF01671,STX500,1049.8263,11065.3,14391.01,151080.61,2026-07-31
PF01671,MMKT,307272.7451,105.67,105.93,325494.02,2026-07-31
PF01672,MRP,1101.2327,19581.04,21033.92,231632.41,2026-07-31
PF01672,PRX,16011.0328,1090.01,1506.39,241188.6,2026-07-31
PF01672,SBK,886.0193,17251.08,21827.26,193393.73,2026-07-31
PF01672,WHL,2901.7712,8547.86,8156.52,236683.55,2026-07-31
PF01672,INL,1067.7292,18995.18,25973.07,277322.06,2026-07-31
PF01672,R2032,3789.906,10471.09,10184.61,385987.14,2026-07-31
PF01672,R2035,3330.8094,6569.02,8746.3,291322.59,2026-07-31
PF01672,STX500,71389.3318,11710.49,14391.01,10273645.88,2026-07-31
PF01672,STXWDM,98844.6731,10686.82,12426.7,12283130.99,2026-07-31
PF01672,MMKT,394547.8099,93.28,105.93,417944.5,2026-07-31
PF01673,ANG,818.5347,55811.76,56307.51,460896.49,2026-07-31
PF01673,MTN,4644.7552,14756.31,14566.93,676598.24,2026-07-31
PF01673,GFI,4241.9434,12298.48,15709.96,666407.61,2026-07-31
PF01673,REM,2620.4337,18890.0,21071.22,552157.35,2026-07-31
PF01673,CPI,248.6425,212995.74,231380.88,575311.1,2026-07-31
PF01673,RDF,25252.6871,560.47,611.54,154430.28,2026-07-31
PF01673,GRT,9397.6351,1583.12,1796.04,168785.29,2026-07-31
PF01673,R2030,10478.8096,9292.38,10784.05,1130040.07,2026-07-31
PF01673,ASHGEQ,8713.2878,7497.46,9654.93,841261.84,2026-07-31
PF01673,STXWDM,7425.5826,9927.21,12426.7,922754.87,2026-07-31
PF01673,MMKT,491216.2832,86.51,105.93,520345.41,2026-07-31
PF01674,DSY,4991.2441,12746.9,16065.56,801871.32,2026-07-31
PF01674,SOL,9266.8805,9772.28,10313.55,955744.35,2026-07-31
PF01674,CPI,345.4019,205302.62,231380.88,799194.03,2026-07-31
PF01674,REM,3455.9604,16407.66,21071.22,728213.01,2026-07-31
PF01674,ANG,1860.4777,50631.91,56307.51,1047588.69,2026-07-31
PF01674,EXX,5002.5515,22779.53,21952.49,1098184.61,2026-07-31
PF01674,RDF,1236213.4102,526.85,611.54,7559939.49,2026-07-31
PF01674,GRT,330864.8312,1547.46,1796.04,5942464.71,2026-07-31
PF01674,R2040,9838.773,8667.04,9013.75,886842.4,2026-07-31
PF01674,R2035,12343.2157,8133.6,8746.3,1079574.68,2026-07-31
PF01674,STXCLR,15716.5142,4866.91,5663.24,890063.92,2026-07-31
PF01674,STX500,9666.2131,13552.21,14391.01,1391065.69,2026-07-31
PF01674,ASHGEQ,9662.4353,6971.56,9654.93,932901.37,2026-07-31
PF01674,STXWDM,7314.8804,9666.99,12426.7,908998.25,2026-07-31
PF01674,MMKT,2322334.7846,76.64,105.93,2460049.24,2026-07-31
PF01675,TBS,9942.0183,23276.87,23682.29,2354497.61,2026-07-31
PF01675,SBK,10639.8556,18258.43,21827.26,2322388.95,2026-07-31
PF01675,MRP,11082.0507,18250.75,21033.92,2330989.68,2026-07-31
PF01675,GRT,48977.08,1732.54,1796.04,879647.95,2026-07-31
PF01675,R186,7064.9807,9402.65,11088.39,783392.61,2026-07-31
PF01675,R2032,11168.3185,9499.19,10184.61,1137449.68,2026-07-31
PF01675,R2035,8120.6672,8739.87,8746.3,710257.92,2026-07-31
PF01675,STX500,6857.3782,14080.94,14391.01,986845.98,2026-07-31
PF01675,ASHGEQ,15089.3934,7528.46,9654.93,1456870.37,2026-07-31
PF01675,STXWDM,8100.3254,10679.27,12426.7,1006603.14,2026-07-31
PF01675,MMKT,666542.3833,105.1,105.93,706068.35,2026-07-31
PF01676,MTN,2134.549,14621.51,14566.93,310938.26,2026-07-31
PF01676,SHP,1053.8546,29016.45,28051.24,295619.27,2026-07-31
PF01676,REM,1712.8573,22045.12,21071.22,360919.94,2026-07-31
PF01676,NPN,10048.7088,3024.35,3933.75,395291.08,2026-07-31
PF01676,CLS,741.8329,45900.74,52705.64,390987.79,2026-07-31
PF01676,RDF,16174.2694,481.47,611.54,98912.13,2026-07-31
PF01676,GRT,7553.4211,1883.53,1796.04,135662.46,2026-07-31
PF01676,R2032,12978.2796,8900.79,10184.61,1321787.16,2026-07-31
PF01676,ASHGEQ,5372.4938,7665.59,9654.93,518710.51,2026-07-31
PF01676,STXWDM,5172.4521,9621.18,12426.7,642765.11,2026-07-31
PF01676,MMKT,779476.8309,93.79,105.93,825699.81,2026-07-31
PF01677,OMU,143145.8143,1528.22,1573.35,2252184.67,2026-07-31
PF01677,NPN,52202.8412,3545.12,3933.75,2053529.27,2026-07-31
PF01677,SOL,25025.6634,8243.4,10313.55,2581034.31,2026-07-31
PF01677,APN,9013.0236,21107.94,22726.43,2048338.49,2026-07-31
PF01677,ABG,10183.3764,15502.63,21379.43,2177147.84,2026-07-31
PF01677,GRT,125644.3724,1496.27,1796.04,2256623.19,2026-07-31
PF01677,STXCLR,202834.7304,4967.9,5663.24,11487017.59,2026-07-31
PF01677,ASHGEQ,63628.7873,10030.02,9654.93,6143314.88,2026-07-31
PF01677,MMKT,5903674.7913,105.81,105.93,6253762.71,2026-07-31
PF01678,R2035,1788.8911,7168.37,8746.3,156461.78,2026-07-31
PF01678,MMKT,2032300.0774,98.5,105.93,2152815.47,2026-07-31
PF01679,DSY,2258.9963,12037.47,16065.56,362920.41,2026-07-31
PF01679,CPI,107.4658,216830.06,231380.88,248655.27,2026-07-31
PF01679,STXCLR,6896.3901,5634.83,5663.24,390559.13,2026-07-31
PF01679,STX500,35226.7522,11617.9,14391.01,5069485.43,2026-07-31
PF01679,STXWDM,35046.2323,9699.7,12426.7,4355090.14,2026-07-31
PF01679,MMKT,177388.3888,110.3,105.93,187907.52,2026-07-31
PF01680,MRP,1697.2188,21564.05,21033.92,356991.65,2026-07-31
PF01680,PRX,20556.329,1552.67,1506.39,309658.48,2026-07-31
PF01680,NED,1206.6533,23499.97,31885.01,384741.52,2026-07-31
PF01680,BVT,982.6426,23329.54,26627.01,261648.35,2026-07-31
PF01680,GRT,6776.7191,1585.77,1796.04,121712.59,2026-07-31
PF01680,RDF,23673.0891,552.44,611.54,144770.41,2026-07-31
PF01680,R2035,21918.7683,6506.3,8746.3,1917081.23,2026-07-31
PF01680,ASHGEQ,11888.068,8370.11,9654.93,1147784.64,2026-07-31
PF01680,MMKT,565862.693,109.21,105.93,599418.35,2026-07-31
PF01681,WHL,4209.3147,7063.77,8156.52,343333.6,2026-07-31
PF01681,NPN,9661.7696,3579.04,3933.75,380069.86,2026-07-31
PF01681,CPI,139.0527,238634.85,231380.88,321741.25,2026-07-31
PF01681,OMU,19354.2065,1535.95,1573.35,304509.41,2026-07-31
PF01681,FSR,3638.4789,7881.83,9387.31,341555.29,2026-07-31
PF01681,STX40,3565.3983,9048.55,10102.33,360188.31,2026-07-31
PF01681,SHP,861.3883,24124.56,28051.24,241630.1,2026-07-31
PF01681,GRT,205448.7229,1584.77,1796.04,3689941.24,2026-07-31
PF01681,RDF,565166.8865,480.08,611.54,3456221.58,2026-07-31
PF01681,R2030,6394.062,11114.48,10784.05,689538.84,2026-07-31
PF01681,STXCLR,10971.8945,5061.18,5663.24,621364.72,2026-07-31
PF01681,STXWDM,6625.6415,13137.15,12426.7,823348.6,2026-07-31
PF01681,STX500,5324.4727,10638.27,14391.01,766245.4,2026-07-31
PF01681,MMKT,891828.868,111.58,105.93,944714.32,2026-07-31
PF01682,MRP,2707.5666,21884.38,21033.92,569507.39,2026-07-31
PF01682,OMU,43975.5526,1357.23,1573.35,691889.36,2026-07-31
PF01682,EXX,2619.4476,21819.46,21952.49,575033.96,2026-07-31
PF01682,PRX,46654.2501,1276.82,1506.39,702794.96,2026-07-31
PF01682,CLS,1355.6115,50905.82,52705.64,714483.71,2026-07-31
PF01682,SOL,4979.0926,8432.7,10313.55,513521.2,2026-07-31
PF01682,GRT,32278.3575,1478.09,1796.04,579732.21,2026-07-31
PF01682,RDF,109708.4582,459.61,611.54,670911.11,2026-07-31
PF01682,R186,161089.3878,10959.96,11088.39,17862219.56,2026-07-31
PF01682,ASHGEQ,10049.9429,7644.32,9654.93,970314.95,2026-07-31
PF01682,STXWDM,7634.8002,11053.39,12426.7,948753.71,2026-07-31
PF01682,STX500,7654.1298,10870.88,14391.01,1101506.58,2026-07-31
PF01682,MMKT,7641983.4227,96.13,105.93,8095153.04,2026-07-31
PF01683,CPI,677.7395,228746.16,231380.88,1568159.54,2026-07-31
PF01683,GFI,10698.5218,13559.54,15709.96,1680733.49,2026-07-31
PF01683,BHG,38865.3928,3561.69,4885.43,1898741.56,2026-07-31
PF01683,GRT,64407.2299,1526.38,1796.04,1156779.61,2026-07-31
PF01683,R186,8220.9029,9598.24,11088.39,911565.77,2026-07-31
PF01683,STXCLR,19693.14,5797.2,5663.24,1115269.78,2026-07-31
PF01683,R2030,11116.6683,8278.02,10784.05,1198827.07,2026-07-31
PF01683,ASHGEQ,11711.7343,7096.58,9654.93,1130759.74,2026-07-31
PF01683,STXWDM,9036.1127,10470.92,12426.7,1122890.62,2026-07-31
PF01683,STX500,7239.4667,14630.48,14391.01,1041832.38,2026-07-31
PF01683,MMKT,871412.3071,81.58,105.93,923087.06,2026-07-31
PF01684,REM,943.2981,19893.55,21071.22,198764.42,2026-07-31
PF01684,INL,1019.4734,26892.79,25973.07,264788.55,2026-07-31
PF01684,BHG,5454.2521,3612.96,4885.43,266463.67,2026-07-31
PF01684,SHP,695.6275,27082.97,28051.24,195132.14,2026-07-31
PF01684,NED,698.6559,25442.34,31885.01,222766.51,2026-07-31
PF01684,SBK,902.6639,22087.98,21827.26,197026.79,2026-07-31
PF01684,STX40,2270.6721,10330.39,10102.33,229390.79,2026-07-31
PF01684,R2040,10414.4376,7493.55,9013.75,938731.37,2026-07-31
PF01684,STXWDM,112829.5005,11231.14,12426.7,14020983.54,2026-07-31
PF01684,STX500,96425.1736,14729.36,14391.01,13876556.38,2026-07-31
PF01684,MMKT,493706.3137,83.39,105.93,522983.1,2026-07-31
PF01685,APN,325.2016,19114.84,22726.43,73906.73,2026-07-31
PF01685,SBK,473.2008,18754.33,21827.26,103286.76,2026-07-31
PF01685,INL,348.4643,27050.55,25973.07,90506.89,2026-07-31
PF01685,CLS,144.0293,45435.86,52705.64,75911.55,2026-07-31
PF01685,EXX,413.3457,17085.32,21952.49,90739.68,2026-07-31
PF01685,RDF,3306.0043,557.91,611.54,20217.54,2026-07-31
PF01685,GRT,1279.7672,1588.22,1796.04,22985.13,2026-07-31
PF01685,R2030,158.5584,7959.73,10784.05,17099.01,2026-07-31
PF01685,ASHGEQ,2207.3627,8923.35,9654.93,213119.32,2026-07-31
PF01685,MMKT,18333.6288,103.82,105.93,19420.81,2026-07-31
PF01686,GFI,2234.6885,16283.72,15709.96,351068.67,2026-07-31
PF01686,AGL,3415.6869,12086.6,14500.23,495282.46,2026-07-31
PF01686,RDF,173026.8697,496.85,611.54,1058128.52,2026-07-31
PF01686,GRT,74654.7562,1473.79,1796.04,1340829.28,2026-07-31
PF01686,R2040,3038.5204,8440.23,9013.75,273884.63,2026-07-31
PF01686,R2035,3185.0388,8886.79,8746.3,278573.05,2026-07-31
PF01686,STX500,3923.6075,13237.33,14391.01,564646.75,2026-07-31
PF01686,MMKT,444480.9609,79.23,105.93,470838.68,2026-07-31
PF01687,PRX,2655.6706,1144.92,1506.39,40004.76,2026-07-31
PF01687,ANG,72.927,45641.54,56307.51,41063.4,2026-07-31
PF01687,SBK,214.3834,21685.0,21827.26,46794.03,2026-07-31
PF01687,DSY,314.587,14068.79,16065.56,50540.17,2026-07-31
PF01687,CPI,20.37,238243.45,231380.88,47132.32,2026-07-31
PF01687,CFR,195.7308,20378.06,25322.59,49564.11,2026-07-31
PF01687,R2040,584.6739,9035.76,9013.75,52701.04,2026-07-31
PF01687,R2030,495.6538,9350.77,10784.05,53451.55,2026-07-31
PF01687,STXWDM,34062.3508,8984.19,12426.7,4232826.14,2026-07-31
PF01687,MMKT,78724.5968,109.0,105.93,83392.97,2026-07-31
PF01688,FSR,6112.4804,9483.18,9387.31,573797.49,2026-07-31
PF01688,APN,2186.238,16413.21,22726.43,496853.84,2026-07-31
PF01688,ANG,1206.1785,59608.32,56307.51,679169.07,2026-07-31
PF01688,AGL,4837.4542,12782.03,14500.23,701441.98,2026-07-31
PF01688,CLS,1345.1745,39198.51,52705.64,708982.85,2026-07-31
PF01688,VOD,5473.5568,8395.39,9969.52,545687.34,2026-07-31
PF01688,RDF,26081.5326,548.66,611.54,159499.0,2026-07-31
PF01688,GRT,9102.0766,1542.74,1796.04,163476.94,2026-07-31
PF01688,STXCLR,1180.9554,5664.8,5663.24,66880.34,2026-07-31
PF01688,R2032,690.8554,8234.06,10184.61,70360.93,2026-07-31
PF01688,STX500,3761.673,13596.66,14391.01,541342.73,2026-07-31
PF01688,STXWDM,4446.1039,9802.63,12426.7,552503.99,2026-07-31
PF01688,MMKT,166721.7403,98.11,105.93,176608.34,2026-07-31
PF01689,SSW,44140.6914,2560.49,3350.29,1478841.17,2026-07-31
PF01689,EXX,8026.5538,19001.55,21952.49,1762028.41,2026-07-31
PF01689,GRT,13961.9476,1504.69,1796.04,250762.16,2026-07-31
PF01689,RDF,33289.1072,487.06,611.54,203576.21,2026-07-31
PF01689,R186,10060.6187,11381.88,11088.39,1115560.64,2026-07-31
PF01689,R2032,13267.2703,8339.07,10184.61,1351219.74,2026-07-31
PF01689,STXWDM,5130.2875,12655.22,12426.7,637525.44,2026-07-31
PF01689,STX500,3984.6347,13633.75,14391.01,573429.17,2026-07-31
PF01689,ASHGEQ,6201.7018,8175.78,9654.93,598769.97,2026-07-31
PF01689,MMKT,1973842.8215,107.54,105.93,2090891.7,2026-07-31
PF01690,FSR,6744.0439,8575.25,9387.31,633084.31,2026-07-31
PF01690,SSW,13512.2233,2842.84,3350.29,452698.67,2026-07-31
PF01690,APN,2127.566,17265.4,22726.43,483519.79,2026-07-31
PF01690,MTN,3703.6703,11975.19,14566.93,539511.05,2026-07-31
PF01690,NPN,14887.9679,3111.61,3933.75,585655.44,2026-07-31
PF01690,RDF,48137.2898,476.46,611.54,294378.78,2026-07-31
PF01690,GRT,16037.7915,1343.46,1796.04,288045.15,2026-07-31
PF01690,R2030,34198.8105,10110.69,10784.05,3688016.82,2026-07-31
PF01690,R2032,53021.6547,7551.8,10184.61,5400048.74,2026-07-31
PF01690,STX500,5979.8149,14755.48,14391.01,860555.75,2026-07-31
PF01690,STXWDM,7224.9298,12125.78,12426.7,897820.35,2026-07-31
PF01690,MMKT,3898362.8391,107.21,105.93,4129535.76,2026-07-31
PF01691,DSY,622.485,15230.21,16065.56,100005.7,2026-07-31
PF01691,OMU,7092.8373,1309.67,1573.35,111595.16,2026-07-31
PF01691,CFR,437.2105,20121.87,25322.59,110713.02,2026-07-31
PF01691,EXX,429.8915,23094.34,21952.49,94371.89,2026-07-31
PF01691,STX40,1181.6829,9578.33,10102.33,119377.51,2026-07-31
PF01691,NPN,2084.8323,3132.09,3933.75,82012.09,2026-07-31
PF01691,BVT,326.2318,22473.4,26627.01,86865.77,2026-07-31
PF01691,R2030,3994.2748,9491.06,10784.05,430744.59,2026-07-31
PF01691,ASHGEQ,83029.2696,9795.95,9654.93,8016417.86,2026-07-31
PF01691,STX500,48695.0793,13036.73,14391.01,7007713.73,2026-07-31
PF01691,MMKT,303654.9281,86.94,105.93,321661.67,2026-07-31
PF01692,R2030,4250.0248,9717.46,10784.05,458324.8,2026-07-31
PF01692,R2035,3746.1933,8468.84,8746.3,327653.3,2026-07-31
PF01692,STXCLR,8266.7848,5880.85,5663.24,468167.86,2026-07-31
