trade_id,portfolio_id,ticker,trade_date,side,units,price_cents,gross_value_zar,brokerage_zar,reason
TRD0010037,PF01986,R2035,2025-04-12,SELL,2896.7333,8694.78,251864.59,881.53,Rebalance
TRD0010038,PF01987,ASHGEQ,2023-09-07,SELL,2026.6667,7372.81,149422.29,522.98,Rebalance
TRD0010039,PF01988,RDF,2022-08-03,BUY,1703.4289,460.47,7843.78,27.45,Rebalance
TRD0010040,PF01988,MRP,2025-08-19,SELL,131.8373,21399.8,28212.92,98.75,Rebalance
TRD0010041,PF01988,GRT,2019-06-02,BUY,2250.2951,1347.17,30315.3,106.1,Client instruction
TRD0010042,PF01988,STXWDM,2020-01-25,BUY,210.6937,9827.33,20705.57,72.47,Rebalance
TRD0010043,PF01989,RDF,2018-06-11,SELL,2927.6302,460.47,13480.86,47.18,Model change
TRD0010044,PF01989,EXX,2025-09-06,BUY,1823.6086,15968.73,291207.13,1019.22,Client instruction
TRD0010045,PF01990,R186,2022-04-22,BUY,1858.8974,10815.32,201045.7,703.66,Rebalance
TRD0010046,PF01990,PRX,2025-10-27,BUY,3710.737,1157.05,42935.08,150.27,Model change
TRD0010047,PF01990,GRT,2022-11-03,BUY,3368.6503,1347.17,45381.45,158.84,Cash flow
TRD0010048,PF01990,OMU,2024-01-17,BUY,461.873,1234.94,5703.85,19.96,Client instruction
TRD0010049,PF01990,MMKT,2024-08-30,SELL,2393.5186,100.06,2394.95,8.38,Model change
TRD0010050,PF01991,R2040,2025-11-06,BUY,1797.8829,8277.83,148825.69,520.89,Client instruction
TRD0010051,PF01992,FSR,2021-02-23,BUY,1943.1258,6931.63,134690.29,471.42,Client instruction
TRD0010052,PF01992,CFR,2019-11-19,SELL,770.714,25898.78,199605.52,698.62,Client instruction
TRD0010053,PF01992,MMKT,2018-01-07,SELL,615.0921,100.06,615.46,2.15,Model change
TRD0010054,PF01992,R2030,2019-08-02,SELL,447.827,9431.05,42234.79,147.82,Model change
TRD0010055,PF01993,MMKT,2026-06-29,SELL,1298.606,105.16,1365.61,4.78,Client instruction
TRD0010056,PF01993,MMKT,2025-07-17,BUY,503.4585,100.06,503.76,1.76,Client instruction
TRD0010057,PF01994,R2032,2025-12-24,BUY,1391.1175,8868.77,123375.01,431.81,Client instruction
TRD0010058,PF01994,BVT,2026-03-22,BUY,1474.4896,28732.49,423657.58,1482.8,Cash flow
TRD0010059,PF01994,INL,2026-06-20,BUY,988.5511,24577.21,242958.28,850.35,Cash flow
TRD0010060,PF01994,ASHGEQ,2026-06-03,BUY,1080.6876,8087.53,87400.93,305.9,Model change
TRD0010061,PF01994,RDF,2026-07-31,SELL,2739.6203,611.54,16753.87,58.64,Rebalance
TRD0010062,PF01994,REM,2026-07-20,BUY,3284.3871,21147.73,694573.32,2431.01,Rebalance
TRD0010063,PF01994,R2035,2026-04-23,SELL,1233.546,8262.77,101925.07,356.74,Model change
TRD0010064,PF01994,BVT,2026-05-30,BUY,3478.7193,24785.26,862209.62,3017.73,Rebalance
TRD0010065,PF01994,ASHGEQ,2026-03-25,SELL,1849.5948,7171.79,132649.05,464.27,Client instruction
TRD0010066,PF01995,SBK,2024-03-22,BUY,3338.2802,21073.95,703507.5,2462.28,Model change
TRD0010067,PF01995,RDF,2024-09-29,BUY,2333.3749,460.47,10744.49,37.61,Client instruction
TRD0010068,PF01995,MMKT,2025-05-07,BUY,605.4194,100.06,605.78,2.12,Client instruction
TRD0010069,PF01995,ASHGEQ,2024-10-29,BUY,3732.2002,7372.81,275168.03,963.09,Rebalance
TRD0010070,PF01995,MMKT,2025-10-17,BUY,3724.284,100.06,3726.52,13.04,Client instruction
TRD0010071,PF01995,RDF,2025-02-22,SELL,2768.3858,460.47,12747.59,44.62,Rebalance
TRD0010072,PF01996,STXCLR,2024-07-29,SELL,466.019,5657.93,26367.03,92.28,Rebalance
TRD0010073,PF01996,NED,2025-07-29,BUY,2318.4563,24486.19,567701.61,1986.96,Model change
TRD0010074,PF01996,STX40,2025-05-28,SELL,2695.2616,8620.53,232345.83,813.21,Model change
TRD0010075,PF01997,SHP,2023-12-11,SELL,754.4676,26883.73,202829.03,709.9,Client instruction
TRD0010076,PF01997,AGL,2024-08-19,BUY,1218.3771,5700.05,69448.1,243.07,Cash flow
TRD0010077,PF01997,GRT,2024-01-19,SELL,3895.3446,1347.17,52476.91,183.67,Rebalance
TRD0010078,PF01998,R2040,2017-10-17,BUY,952.8095,8277.83,78871.95,276.05,Model change
TRD0010079,PF01998,R186,2021-08-23,SELL,485.9099,10815.32,52552.71,183.93,Rebalance
TRD0010080,PF01998,MMKT,2018-06-04,BUY,2184.1458,100.06,2185.46,7.65,Cash flow
TRD0010081,PF01998,R2032,2016-02-08,BUY,3452.9819,9138.12,315537.63,1104.38,Cash flow
TRD0010082,PF01998,R2040,2017-12-05,BUY,2941.055,8277.83,243455.53,852.09,Client instruction
TRD0010083,PF01999,R186,2026-04-23,SELL,3747.3941,10487.62,393012.45,1375.54,Model change
TRD0010084,PF01999,R186,2025-07-31,BUY,2307.5668,10815.32,249570.73,873.5,Client instruction
TRD0010085,PF02000,CLS,2019-11-09,SELL,3385.0785,30390.78,1028751.76,3600.63,Client instruction
TRD0010086,PF02000,INL,2020-04-18,BUY,2815.3515,12852.27,361836.58,1266.43,Rebalance
TRD0010087,PF02000,CLS,2024-05-02,BUY,1133.9618,30390.78,344619.84,1206.17,Rebalance
TRD0010088,PF02000,R2032,2025-10-27,BUY,484.646,9138.12,44287.53,155.01,Cash flow
TRD0010089,PF02000,CLS,2020-12-02,BUY,3677.0435,30390.78,1117482.2,3911.19,Client instruction
TRD0010090,PF02000,NED,2022-04-14,BUY,1900.4866,24486.19,465356.76,1628.75,Rebalance
TRD0010091,PF02000,CLS,2022-04-08,BUY,310.0478,30390.78,94225.94,329.79,Cash flow
TRD0010092,PF02001,R186,2020-01-14,SELL,2920.6135,10815.32,315873.7,1105.56,Model change
TRD0010093,PF02001,R2032,2021-03-07,BUY,2501.6816,9138.12,228606.67,800.12,Client instruction
TRD0010094,PF02002,BHG,2023-07-23,BUY,2633.6002,5003.75,131778.77,461.23,Cash flow
TRD0010095,PF02002,RDF,2022-05-30,SELL,1817.1642,460.47,8367.5,29.29,Model change
TRD0010096,PF02003,R2030,2022-12-17,BUY,3019.5484,9431.05,284775.12,996.71,Rebalance
TRD0010097,PF02003,MMKT,2017-07-12,BUY,499.8948,100.06,500.19,1.75,Client instruction
TRD0010098,PF02004,PRX,2025-02-15,BUY,3727.4348,1157.05,43128.28,150.95,Client instruction
TRD0010099,PF02004,ASHGEQ,2024-01-17,BUY,1125.2353,7372.81,82961.46,290.37,Model change
TRD0010100,PF02004,MMKT,2025-02-23,BUY,3218.5082,100.06,3220.44,11.27,Client instruction
TRD0010101,PF02004,STX40,2025-05-25,BUY,3787.2257,8620.53,326478.93,1142.68,Cash flow
TRD0010102,PF02004,SHP,2023-06-03,SELL,3996.2139,26883.73,1074331.36,3760.16,Rebalance
TRD0010103,PF02004,STX40,2025-07-10,BUY,3796.6252,8620.53,327289.21,1145.51,Rebalance
TRD0010104,PF02004,STXWDM,2025-06-09,SELL,832.7759,9827.33,81839.64,286.44,Rebalance
TRD0010105,PF02004,ASHGEQ,2025-08-23,SELL,3364.1173,7372.81,248029.98,868.1,Model change
TRD0010106,PF02005,STXWDM,2026-04-14,BUY,3573.6726,10996.65,392984.27,1375.44,Model change
TRD0010107,PF02005,ASHGEQ,2026-03-24,BUY,505.333,7254.2,36657.87,128.3,Client instruction
TRD0010108,PF02005,CLS,2025-02-14,SELL,2435.8617,30390.78,740277.37,2590.97,Rebalance
TRD0010109,PF02005,MMKT,2026-04-16,SELL,1164.3926,103.19,1201.54,4.21,Cash flow
TRD0010110,PF02005,R2030,2024-03-09,BUY,996.1314,9431.05,93945.65,328.81,Client instruction
TRD0010111,PF02005,CLS,2023-06-10,SELL,2174.3003,30390.78,660786.82,2312.75,Cash flow
TRD0010112,PF02005,BHG,2025-02-02,BUY,3742.2005,5003.75,187250.36,655.38,Rebalance
TRD0010113,PF02005,ASHGEQ,2023-02-23,BUY,708.3455,7372.81,52224.97,182.79,Cash flow
TRD0010114,PF02006,SBK,2020-12-25,BUY,1523.3817,21073.95,321036.7,1123.63,Model change
TRD0010115,PF02006,MMKT,2019-12-25,SELL,2528.8855,100.06,2530.4,8.86,Rebalance
TRD0010116,PF02006,AGL,2022-03-16,SELL,393.9413,5700.05,22454.85,78.59,Client instruction
TRD0010117,PF02006,STXCLR,2024-01-04,SELL,3181.3129,5657.93,179996.46,629.99,Cash flow
TRD0010118,PF02006,FSR,2017-11-15,BUY,2190.6871,6931.63,151850.32,531.48,Model change
TRD0010119,PF02006,R2032,2021-09-07,BUY,358.7311,9138.12,32781.28,114.73,Client instruction
TRD0010120,PF02006,PRX,2025-05-12,BUY,802.9754,1157.05,9290.83,32.52,Client instruction
TRD0010121,PF02006,TBS,2019-04-29,BUY,1719.4842,18120.35,311576.56,1090.52,Model change
TRD0010122,PF02007,STXWDM,2024-10-10,BUY,525.2169,9827.33,51614.8,180.65,Model change
TRD0010123,PF02007,SHP,2026-03-23,BUY,2774.0233,26774.44,742729.2,2599.55,Model change
TRD0010124,PF02007,CPI,2025-05-27,BUY,533.9024,257696.34,1375846.94,4815.46,Rebalance
TRD0010125,PF02007,STXWDM,2023-10-16,SELL,1748.0862,9827.33,171790.2,601.27,Client instruction
TRD0010126,PF02007,CPI,2025-10-21,BUY,1790.8029,257696.34,4614833.53,16151.92,Rebalance
TRD0010127,PF02007,STX500,2024-03-18,SELL,2569.3822,12326.35,316711.04,1108.49,Model change
TRD0010128,PF02007,GRT,2021-09-05,BUY,1953.8006,1347.17,26321.02,92.12,Cash flow
TRD0010129,PF02007,GRT,2021-08-05,SELL,70.3458,1347.17,947.68,3.32,Cash flow
TRD0010130,PF02007,STXWDM,2024-01-12,BUY,1084.3293,9827.33,106560.62,372.96,Client instruction
TRD0010131,PF02008,R2035,2024-07-17,SELL,768.7681,8694.78,66842.7,233.95,Rebalance
TRD0010132,PF02008,ASHGEQ,2025-11-12,BUY,3005.9144,7372.81,221620.36,775.67,Client instruction
TRD0010133,PF02008,R2040,2025-06-04,BUY,1158.9848,8277.83,95938.79,335.79,Client instruction
TRD0010134,PF02008,DSY,2024-03-14,SELL,985.7802,17134.78,168911.27,591.19,Rebalance
TRD0010135,PF02008,TBS,2023-10-13,BUY,3132.6402,18120.35,567645.37,1986.76,Cash flow
TRD0010136,PF02008,STX500,2024-03-25,BUY,3684.3042,12326.35,454140.23,1589.49,Cash flow
TRD0010137,PF02008,TBS,2025-09-23,BUY,1795.61,18120.35,325370.82,1138.8,Model change
TRD0010138,PF02009,GRT,2020-02-22,SELL,2005.7889,1347.17,27021.39,94.57,Rebalance
TRD0010139,PF02010,STX500,2025-01-18,BUY,2607.5708,12326.35,321418.3,1124.96,Model change
TRD0010140,PF02011,SSW,2025-07-25,BUY,475.2669,2175.11,10337.58,36.18,Model change
TRD0010141,PF02011,ANG,2023-02-03,SELL,3175.605,42537.34,1350817.9,4727.86,Client instruction
TRD0010142,PF02011,RDF,2024-11-08,BUY,587.0369,460.47,2703.13,9.46,Cash flow
TRD0010143,PF02011,NPN,2025-04-21,SELL,994.1923,3469.27,34491.22,120.72,Client instruction
TRD0010144,PF02012,ABG,2015-06-24,BUY,2766.2125,16930.75,468340.52,1639.19,Model change
TRD0010145,PF02012,STXCLR,2021-05-28,BUY,3338.9854,5657.93,188917.46,661.21,Client instruction
TRD0010146,PF02012,GRT,2022-06-17,BUY,699.1885,1347.17,9419.26,32.97,Client instruction
TRD0010147,PF02012,BHG,2025-06-09,SELL,3635.8936,5003.75,181931.03,636.76,Client instruction
TRD0010148,PF02012,GRT,2023-05-13,BUY,3469.3807,1347.17,46738.46,163.58,Rebalance
TRD0010149,PF02013,VOD,2026-01-06,SELL,2940.5664,11510.11,338462.43,1184.62,Client instruction
TRD0010150,PF02013,VOD,2026-06-29,BUY,2767.6527,9959.78,275652.12,964.78,Cash flow
TRD0010151,PF02013,STX500,2025-02-13,BUY,3249.7305,12326.35,400573.16,1402.01,Model change
TRD0010152,PF02014,STX500,2025-08-19,BUY,1312.2482,12326.35,161752.31,566.13,Cash flow
TRD0010153,PF02014,STXCLR,2025-07-24,SELL,1304.3789,5657.93,73800.85,258.3,Client instruction
TRD0010154,PF02014,STX500,2026-04-15,SELL,276.8202,12122.16,33556.59,117.45,Client instruction
TRD0010155,PF02015,FSR,2023-04-05,SELL,608.6034,6931.63,42186.14,147.65,Rebalance
TRD0010156,PF02015,R2040,2023-05-23,BUY,1792.3461,8277.83,148367.36,519.29,Cash flow
TRD0010157,PF02015,MMKT,2019-01-30,SELL,1500.7944,100.06,1501.69,5.26,Rebalance
TRD0010158,PF02015,NED,2022-12-12,BUY,163.4408,24486.19,40020.42,140.07,Model change
TRD0010159,PF02015,CLS,2024-05-24,SELL,301.6686,30390.78,91679.44,320.88,Rebalance
TRD0010160,PF02016,GRT,2018-01-28,BUY,259.7029,1347.17,3498.64,12.25,Rebalance
TRD0010161,PF02017,OMU,2020-10-22,BUY,3127.3167,1234.94,38620.48,135.17,Rebalance
TRD0010162,PF02017,NPN,2023-08-06,SELL,571.7421,3469.27,19835.28,69.42,Model change
TRD0010163,PF02017,GRT,2026-02-04,SELL,2918.6676,1339.6,39098.47,136.84,Model change
TRD0010164,PF02017,STXCLR,2021-07-19,SELL,2481.742,5657.93,140415.23,491.45,Rebalance
TRD0010165,PF02018,MMKT,2023-07-15,BUY,3584.4278,100.06,3586.58,12.55,Model change
TRD0010166,PF02018,GRT,2022-02-20,SELL,2181.2554,1347.17,29385.22,102.85,Rebalance
TRD0010167,PF02018,MMKT,2023-09-02,BUY,2706.9298,100.06,2708.55,9.48,Model change
TRD0010168,PF02018,WHL,2026-02-21,SELL,3375.4282,6960.5,234946.68,822.31,Model change
TRD0010169,PF02018,R2035,2025-06-03,SELL,2146.9945,8694.78,186676.45,653.37,Client instruction
TRD0010170,PF02018,FSR,2022-07-13,SELL,2025.7086,6931.63,140414.63,491.45,Model change
TRD0010171,PF02019,R186,2021-10-29,BUY,3791.3026,10815.32,410041.51,1435.15,Model change
TRD0010172,PF02019,MMKT,2019-07-10,SELL,1316.188,100.06,1316.98,4.61,Rebalance
TRD0010173,PF02019,MMKT,2018-01-22,SELL,1717.3002,100.06,1718.33,6.01,Cash flow
TRD0010174,PF02019,R186,2023-09-26,BUY,586.0532,10815.32,63383.53,221.84,Client instruction
TRD0010175,PF02019,R186,2020-07-11,SELL,1584.3498,10815.32,171352.5,599.73,Rebalance
TRD0010176,PF02019,R186,2023-05-01,BUY,2880.6244,10815.32,311548.75,1090.42,Cash flow
TRD0010177,PF02020,RDF,2024-05-23,SELL,1864.2543,460.47,8584.33,30.05,Rebalance
TRD0010178,PF02020,STXWDM,2023-01-07,BUY,915.1628,9827.33,89936.07,314.78,Rebalance
TRD0010179,PF02020,STX500,2023-03-28,BUY,804.9597,12326.35,99222.15,347.28,Model change
TRD0010180,PF02020,INL,2023-03-20,SELL,514.444,12852.27,66117.73,231.41,Rebalance
TRD0010181,PF02021,ASHGEQ,2019-08-04,SELL,1284.187,7372.81,94680.67,331.38,Model change
TRD0010182,PF02022,ASHGEQ,2021-09-21,BUY,2308.342,7372.81,170189.67,595.66,Client instruction
TRD0010183,PF02022,MRP,2025-12-25,SELL,3050.092,20787.22,634029.33,2219.1,Cash flow
TRD0010184,PF02022,STX40,2017-07-14,BUY,3594.0615,8620.53,309827.15,1084.4,Rebalance
TRD0010185,PF02022,STX40,2021-08-26,BUY,1385.4201,8620.53,119430.56,418.01,Model change
TRD0010186,PF02023,INL,2023-10-04,BUY,3322.2445,12852.27,426983.83,1494.44,Client instruction
TRD0010187,PF02023,OMU,2021-09-16,BUY,726.0871,1234.94,8966.74,31.38,Client instruction
TRD0010188,PF02023,TBS,2025-09-26,BUY,2814.4533,18120.35,509988.79,1784.96,Rebalance
TRD0010189,PF02023,OMU,2020-02-29,SELL,1770.7013,1234.94,21867.1,76.53,Cash flow
TRD0010190,PF02023,NED,2026-04-22,BUY,2894.2479,27682.75,801207.41,2804.23,Client instruction
TRD0010191,PF02023,STX40,2020-10-05,BUY,2520.4078,8620.53,217272.51,760.45,Model change
TRD0010192,PF02023,REM,2023-07-13,BUY,737.7244,14033.65,103529.66,362.35,Model change
TRD0010193,PF02024,STXWDM,2019-09-15,SELL,1099.3667,9827.33,108038.39,378.13,Model change
TRD0010194,PF02024,GRT,2023-07-17,BUY,2593.7081,1347.17,34941.66,122.3,Cash flow
TRD0010195,PF02024,REM,2026-02-21,SELL,2989.0627,14021.26,419104.25,1466.86,Model change
TRD0010196,PF02024,R2040,2022-07-22,SELL,2944.5034,8277.83,243740.99,853.09,Client instruction
TRD0010197,PF02024,TBS,2021-03-03,BUY,3313.375,18120.35,600395.15,2101.38,Client instruction
TRD0010198,PF02025,R186,2025-07-17,BUY,125.4636,10815.32,13569.29,47.49,Rebalance
TRD0010199,PF02025,MTN,2026-04-09,BUY,2332.4006,10001.52,233275.51,816.46,Rebalance
TRD0010200,PF02025,ASHGEQ,2026-03-07,SELL,3519.4792,7155.33,251830.35,881.41,Model change
TRD0010201,PF02025,ASHGEQ,2023-11-10,BUY,2707.9551,7372.81,199652.38,698.78,Rebalance
TRD0010202,PF02025,R2030,2025-10-25,SELL,2952.456,9431.05,278447.6,974.57,Model change
TRD0010203,PF02026,STXCLR,2020-04-17,SELL,515.8866,5657.93,29188.5,102.16,Rebalance
TRD0010204,PF02027,R2040,2018-04-17,BUY,2407.8524,8277.83,199317.93,697.61,Rebalance
TRD0010205,PF02027,SHP,2024-12-14,BUY,2482.7334,26883.73,667451.34,2336.08,Model change
TRD0010206,PF02027,NPN,2019-02-10,SELL,1850.8837,3469.27,64212.15,224.74,Client instruction
TRD0010207,PF02027,RDF,2019-01-24,BUY,2910.8233,460.47,13403.47,46.91,Rebalance
TRD0010208,PF02027,STX500,2023-02-11,SELL,2905.6288,12326.35,358157.98,1253.55,Model change
TRD0010209,PF02027,STXWDM,2023-08-26,SELL,2864.5982,9827.33,281513.52,985.3,Client instruction
TRD0010210,PF02027,NPN,2019-10-28,SELL,3151.6151,3469.27,109338.04,382.68,Cash flow
TRD0010211,PF02027,FSR,2025-03-08,SELL,3482.2064,6931.63,241373.66,844.81,Rebalance
TRD0010212,PF02028,R2030,2023-05-28,BUY,76.1823,9431.05,7184.79,25.15,Client instruction
TRD0010213,PF02028,TBS,2026-04-18,SELL,2903.6676,20603.93,598269.64,2093.94,Model change
TRD0010214,PF02028,ABG,2022-07-22,BUY,1663.7015,16930.75,281677.14,985.87,Client instruction
TRD0010215,PF02028,R2040,2023-12-15,BUY,1971.0274,8277.83,163158.3,571.05,Rebalance
TRD0010216,PF02028,STXWDM,2026-01-02,BUY,2130.6968,10984.0,234035.74,819.13,Rebalance
TRD0010217,PF02028,ABG,2025-08-17,SELL,1935.4946,16930.75,327693.75,1146.93,Rebalance
TRD0010218,PF02028,EXX,2024-01-05,SELL,2632.7305,15968.73,420413.63,1471.45,Cash flow
TRD0010219,PF02029,R2040,2023-03-08,BUY,1311.7661,8277.83,108585.77,380.05,Rebalance
TRD0010220,PF02029,R2040,2023-07-31,BUY,2919.4885,8277.83,241670.29,845.85,Client instruction
TRD0010221,PF02030,MMKT,2024-01-01,BUY,3572.9084,100.06,3575.05,12.51,Rebalance
TRD0010222,PF02030,STXCLR,2026-06-29,BUY,3194.7225,5665.24,180988.7,633.46,Client instruction
TRD0010223,PF02030,MMKT,2023-05-16,SELL,2148.0741,100.06,2149.36,7.52,Cash flow
TRD0010224,PF02031,MMKT,2022-08-31,SELL,242.636,100.06,242.78,0.85,Rebalance
TRD0010225,PF02031,R2040,2018-09-11,BUY,998.1684,8277.83,82626.68,289.19,Client instruction
TRD0010226,PF02031,MMKT,2018-10-30,BUY,3516.9709,100.06,3519.08,12.32,Rebalance
TRD0010227,PF02031,R2040,2022-02-04,SELL,1159.8393,8277.83,96009.53,336.03,Client instruction
TRD0010228,PF02031,MMKT,2024-03-25,SELL,1816.4775,100.06,1817.57,6.36,Model change
TRD0010229,PF02032,MMKT,2020-12-23,BUY,1007.8037,100.06,1008.41,3.53,Cash flow
TRD0010230,PF02033,STXCLR,2026-06-04,BUY,1455.8439,5766.01,83944.1,293.8,Rebalance
TRD0010231,PF02034,SOL,2025-12-29,SELL,1393.3666,11957.9,166617.38,583.16,Model change
TRD0010232,PF02034,GRT,2026-03-20,SELL,2635.4028,1429.92,37684.15,131.89,Rebalance
TRD0010233,PF02034,MMKT,2025-12-15,BUY,988.3439,100.56,993.88,3.48,Rebalance
TRD0010234,PF02034,TBS,2025-10-10,BUY,1042.1097,18120.35,188833.93,660.92,Client instruction
TRD0010235,PF02034,STX500,2021-01-09,BUY,168.332,12326.35,20749.19,72.62,Model change
TRD0010236,PF02035,GFI,2023-08-08,SELL,1384.6299,29659.61,410675.83,1437.37,Model change
TRD0010237,PF02035,SBK,2018-04-12,BUY,870.9866,21073.95,183551.28,642.43,Cash flow
TRD0010238,PF02035,GFI,2022-02-14,SELL,2481.3236,29659.61,735950.9,2575.83,Rebalance
TRD0010239,PF02035,STXWDM,2023-08-07,BUY,1498.3583,9827.33,147248.61,515.37,Client instruction
TRD0010240,PF02035,R2030,2023-09-18,SELL,377.8077,9431.05,35631.23,124.71,Model change
TRD0010241,PF02035,SBK,2024-03-15,BUY,1964.6774,21073.95,414035.13,1449.12,Model change
TRD0010242,PF02035,R2035,2023-08-28,SELL,1759.1408,8694.78,152953.42,535.34,Client instruction
TRD0010243,PF02035,BVT,2021-07-20,BUY,355.5834,27107.43,96389.52,337.36,Client instruction
TRD0010244,PF02036,CFR,2026-03-21,SELL,2696.2199,28882.12,778725.47,2725.54,Client instruction
TRD0010245,PF02036,STX500,2026-02-02,SELL,1905.6035,13446.73,256241.36,896.84,Cash flow
TRD0010246,PF02037,R2035,2016-03-17,SELL,303.2539,8694.78,26367.26,92.29,Rebalance
TRD0010247,PF02037,CPI,2017-02-09,SELL,940.8396,257696.34,2424509.21,8485.78,Rebalance
TRD0010248,PF02037,RDF,2021-02-23,BUY,2897.8027,460.47,13343.51,46.7,Client instruction
TRD0010249,PF02037,ANG,2022-07-11,SELL,1988.4407,42537.34,845829.78,2960.4,Client instruction
TRD0010250,PF02037,MMKT,2018-02-01,SELL,710.56,100.06,710.99,2.49,Rebalance
TRD0010251,PF02037,ABG,2023-08-13,SELL,3001.1237,16930.75,508112.75,1778.39,Client instruction
TRD0010252,PF02037,ANG,2026-03-24,SELL,2899.342,49316.31,1429848.49,5004.47,Rebalance
TRD0010253,PF02038,SLM,2021-09-05,SELL,628.9437,8326.93,52371.7,183.3,Client instruction
TRD0010254,PF02038,R2035,2022-12-05,BUY,1125.5081,8694.78,97860.45,342.51,Rebalance
TRD0010255,PF02039,ASHGEQ,2020-04-28,BUY,338.9652,7372.81,24991.26,87.47,Rebalance
TRD0010256,PF02039,ASHGEQ,2022-04-15,BUY,1607.118,7372.81,118489.76,414.71,Cash flow
TRD0010257,PF02039,ASHGEQ,2024-09-23,SELL,1014.2687,7372.81,74780.1,261.73,Client instruction
TRD0010258,PF02039,MMKT,2022-09-15,BUY,860.7808,100.06,861.3,3.01,Cash flow
TRD0010259,PF02039,ASHGEQ,2025-09-04,SELL,526.8969,7372.81,38847.11,135.96,Model change
TRD0010260,PF02039,STXCLR,2018-10-17,SELL,883.516,5657.93,49988.72,174.96,Rebalance
TRD0010261,PF02039,CFR,2025-08-22,BUY,3707.8269,25898.78,960281.93,3360.99,Cash flow
TRD0010262,PF02039,GRT,2023-10-11,SELL,2953.9133,1347.17,39794.23,139.28,Client instruction
TRD0010263,PF02040,OMU,2023-08-08,BUY,3102.3859,1234.94,38312.6,134.09,Rebalance
TRD0010264,PF02040,SOL,2017-09-02,BUY,725.1999,11061.64,80219.0,280.77,Cash flow
TRD0010265,PF02040,R2030,2023-08-20,BUY,776.1035,9431.05,73194.71,256.18,Model change
TRD0010266,PF02040,MMKT,2019-02-21,BUY,2787.3853,100.06,2789.06,9.76,Rebalance
TRD0010267,PF02040,SHP,2020-03-15,BUY,2088.7763,26883.73,561540.98,1965.39,Rebalance
TRD0010268,PF02040,R186,2018-04-26,SELL,2852.4201,10815.32,308498.36,1079.74,Client instruction
TRD0010269,PF02040,SHP,2022-02-21,BUY,1827.5298,26883.73,491308.18,1719.58,Model change
TRD0010270,PF02040,SHP,2021-12-13,BUY,73.4312,26883.73,19741.05,69.09,Model change
TRD0010271,PF02041,OMU,2024-04-10,SELL,839.2074,1234.94,10363.71,36.27,Rebalance
TRD0010272,PF02041,REM,2026-02-14,BUY,1527.1352,13672.86,208803.06,730.81,Model change
TRD0010273,PF02042,MMKT,2026-03-30,BUY,2493.0469,102.82,2563.35,8.97,Model change
TRD0010274,PF02042,STXCLR,2019-08-10,BUY,1043.4367,5657.93,59036.92,206.63,Cash flow
TRD0010275,PF02042,GRT,2017-01-26,SELL,1573.4619,1347.17,21197.21,74.19,Client instruction
TRD0010276,PF02042,ASHGEQ,2022-12-27,BUY,2003.589,7372.81,147720.81,517.02,Model change
TRD0010277,PF02042,GRT,2021-01-13,SELL,1689.469,1347.17,22760.02,79.66,Rebalance
TRD0010278,PF02042,GRT,2025-06-30,BUY,2546.147,1347.17,34300.93,120.05,Client instruction
TRD0010279,PF02042,RDF,2020-05-29,BUY,2233.6895,460.47,10285.47,36.0,Rebalance
TRD0010280,PF02042,BVT,2023-04-03,SELL,2855.5304,27107.43,774060.9,2709.21,Model change
TRD0010281,PF02042,GRT,2025-02-20,SELL,1126.2291,1347.17,15172.22,53.1,Rebalance
TRD0010282,PF02043,MMKT,2025-10-15,BUY,1183.6778,100.06,1184.39,4.15,Client instruction
TRD0010283,PF02043,DSY,2025-03-29,BUY,273.0541,17134.78,46787.22,163.76,Rebalance
TRD0010284,PF02043,NPN,2025-02-05,BUY,713.5433,3469.27,24754.74,86.64,Client instruction
TRD0010285,PF02044,ANG,2025-04-08,SELL,1184.8891,42537.34,504020.31,1764.07,Model change
TRD0010286,PF02044,STXWDM,2025-05-06,SELL,2228.9502,9827.33,219046.29,766.66,Rebalance
TRD0010287,PF02044,R2040,2025-11-22,BUY,990.4766,8267.99,81892.51,286.62,Model change
TRD0010288,PF02044,R2030,2025-01-12,SELL,479.4042,9431.05,45212.85,158.24,Cash flow
TRD0010289,PF02045,R2035,2026-02-05,SELL,2689.3924,8687.86,233650.65,817.78,Model change
TRD0010290,PF02045,STXWDM,2025-10-27,BUY,919.0825,9827.33,90321.27,316.12,Client instruction
